"","RNA_Label","label","V2"
"0_with_shape.csv",0,"Test_A_With_Shape","0"
"1_with_shape.csv",1,"Test_A_With_Shape","0"
"2_with_shape.csv",2,"Test_A_With_Shape","0"
"3_with_shape.csv",3,"Test_A_With_Shape","0.00220277972519398"
"4_with_shape.csv",4,"Test_A_With_Shape","0"
"5_with_shape.csv",5,"Test_A_With_Shape","0"
"6_with_shape.csv",6,"Test_A_With_Shape","0"
"7_with_shape.csv",7,"Test_A_With_Shape","0"
"8_with_shape.csv",8,"Test_A_With_Shape","0"
"9_with_shape.csv",9,"Test_A_With_Shape","0"
"10_with_shape.csv",10,"Test_A_With_Shape","0"
"11_with_shape.csv",11,"Test_A_With_Shape","0"
"12_with_shape.csv",12,"Test_A_With_Shape","0.000356714278459548"
"13_with_shape.csv",13,"Test_A_With_Shape","0"
"14_with_shape.csv",14,"Test_A_With_Shape","0"
"15_with_shape.csv",15,"Test_A_With_Shape","0"
"16_with_shape.csv",16,"Test_A_With_Shape","0"
"18_with_shape.csv",18,"Test_A_With_Shape","0"
"19_with_shape.csv",19,"Test_A_With_Shape","0"
"20_with_shape.csv",20,"Test_A_With_Shape","0"
"21_with_shape.csv",21,"Test_A_With_Shape","0"
"22_with_shape.csv",22,"Test_A_With_Shape","0"
"23_with_shape.csv",23,"Test_A_With_Shape","0"
"24_with_shape.csv",24,"Test_A_With_Shape","0"
"25_with_shape.csv",25,"Test_A_With_Shape","0"
"26_with_shape.csv",26,"Test_A_With_Shape","0"
"27_with_shape.csv",27,"Test_A_With_Shape","0"
"28_with_shape.csv",28,"Test_A_With_Shape","0"
"29_with_shape.csv",29,"Test_A_With_Shape","0"
"30_with_shape.csv",30,"Test_A_With_Shape","0"
"31_with_shape.csv",31,"Test_A_With_Shape","0"
"32_with_shape.csv",32,"Test_A_With_Shape","0"
"33_with_shape.csv",33,"Test_A_With_Shape","0"
"34_with_shape.csv",34,"Test_A_With_Shape","0"
"35_with_shape.csv",35,"Test_A_With_Shape","0"
"36_with_shape.csv",36,"Test_A_With_Shape","0"
"37_with_shape.csv",37,"Test_A_With_Shape","0"
"38_with_shape.csv",38,"Test_A_With_Shape","0"
"39_with_shape.csv",39,"Test_A_With_Shape","0"
"40_with_shape.csv",40,"Test_A_With_Shape","8.13596323132517e-05"
"41_with_shape.csv",41,"Test_A_With_Shape","0"
"42_with_shape.csv",42,"Test_A_With_Shape","0"
"43_with_shape.csv",43,"Test_A_With_Shape","0"
"44_with_shape.csv",44,"Test_A_With_Shape","0"
"45_with_shape.csv",45,"Test_A_With_Shape","0"
"46_with_shape.csv",46,"Test_A_With_Shape","0"
"47_with_shape.csv",47,"Test_A_With_Shape","0"
"48_with_shape.csv",48,"Test_A_With_Shape","0"
"49_with_shape.csv",49,"Test_A_With_Shape","0"
"50_with_shape.csv",50,"Test_A_With_Shape","0"
"51_with_shape.csv",51,"Test_A_With_Shape","0"
"52_with_shape.csv",52,"Test_A_With_Shape","0"
"53_with_shape.csv",53,"Test_A_With_Shape","0"
"54_with_shape.csv",54,"Test_A_With_Shape","0"
"55_with_shape.csv",55,"Test_A_With_Shape","0"
"56_with_shape.csv",56,"Test_A_With_Shape","0"
"57_with_shape.csv",57,"Test_A_With_Shape","0"
"58_with_shape.csv",58,"Test_A_With_Shape","0"
"59_with_shape.csv",59,"Test_A_With_Shape","0"
"60_with_shape.csv",60,"Test_A_With_Shape","0"
"61_with_shape.csv",61,"Test_A_With_Shape","0"
"62_with_shape.csv",62,"Test_A_With_Shape","0"
"63_with_shape.csv",63,"Test_A_With_Shape","0"
"64_with_shape.csv",64,"Test_A_With_Shape","0"
"65_with_shape.csv",65,"Test_A_With_Shape","0"
"66_with_shape.csv",66,"Test_A_With_Shape","0"
"67_with_shape.csv",67,"Test_A_With_Shape","0"
"68_with_shape.csv",68,"Test_A_With_Shape","0"
"69_with_shape.csv",69,"Test_A_With_Shape","0"
"70_with_shape.csv",70,"Test_A_With_Shape","0"
"71_with_shape.csv",71,"Test_A_With_Shape","0"
"72_with_shape.csv",72,"Test_A_With_Shape","0"
"73_with_shape.csv",73,"Test_A_With_Shape","0"
"74_with_shape.csv",74,"Test_A_With_Shape","0"
"75_with_shape.csv",75,"Test_A_With_Shape","0"
"76_with_shape.csv",76,"Test_A_With_Shape","0"
"77_with_shape.csv",77,"Test_A_With_Shape","0"
"78_with_shape.csv",78,"Test_A_With_Shape","0"
