"","RNA_Label","label","V2"
"0_with_shape.csv",0,"Test_B_With_Shape","0.00333474853915832"
"1_with_shape.csv",1,"Test_B_With_Shape","0.000375633239746112"
"2_with_shape.csv",2,"Test_B_With_Shape","3.88668477535256e-05"
"3_with_shape.csv",3,"Test_B_With_Shape","0.0249619352550185"
"4_with_shape.csv",4,"Test_B_With_Shape","0.000777974653916941"
"5_with_shape.csv",5,"Test_B_With_Shape","0.00415620363660702"
"6_with_shape.csv",6,"Test_B_With_Shape","0.00470707276920549"
"7_with_shape.csv",7,"Test_B_With_Shape","0"
"8_with_shape.csv",8,"Test_B_With_Shape","0.00424070676893768"
"9_with_shape.csv",9,"Test_B_With_Shape","0.000700546114887186"
"10_with_shape.csv",10,"Test_B_With_Shape","0.00235884343753791"
"11_with_shape.csv",11,"Test_B_With_Shape","0.0015813087881608"
"12_with_shape.csv",12,"Test_B_With_Shape","0.000650153011083603"
"13_with_shape.csv",13,"Test_B_With_Shape","0.00231017603945844"
"14_with_shape.csv",14,"Test_B_With_Shape","0.000795993506908416"
"15_with_shape.csv",15,"Test_B_With_Shape","0"
"16_with_shape.csv",16,"Test_B_With_Shape","0.00202044224655836"
"17_with_shape.csv",17,"Test_B_With_Shape","0"
"18_with_shape.csv",18,"Test_B_With_Shape","0.0549584180487784"
"19_with_shape.csv",19,"Test_B_With_Shape","0"
"20_with_shape.csv",20,"Test_B_With_Shape","0"
"21_with_shape.csv",21,"Test_B_With_Shape","0.000287093520164483"
"22_with_shape.csv",22,"Test_B_With_Shape","0.00507926288094114"
"23_with_shape.csv",23,"Test_B_With_Shape","0.00868317025596369"
"24_with_shape.csv",24,"Test_B_With_Shape","0.00261002295087286"
"25_with_shape.csv",25,"Test_B_With_Shape","0"
"26_with_shape.csv",26,"Test_B_With_Shape","0.000992046222090721"
"27_with_shape.csv",27,"Test_B_With_Shape","0.00842624636737828"
"28_with_shape.csv",28,"Test_B_With_Shape","0"
"29_with_shape.csv",29,"Test_B_With_Shape","0"
"30_with_shape.csv",30,"Test_B_With_Shape","0"
"31_with_shape.csv",31,"Test_B_With_Shape","0"
"32_with_shape.csv",32,"Test_B_With_Shape","0.00116397887468338"
"33_with_shape.csv",33,"Test_B_With_Shape","0.00481520206829379"
"34_with_shape.csv",34,"Test_B_With_Shape","0"
"35_with_shape.csv",35,"Test_B_With_Shape","0.0192315336791593"
"37_with_shape.csv",37,"Test_B_With_Shape","0.00845785776371125"
"38_with_shape.csv",38,"Test_B_With_Shape","0.00519991760519182"
"39_with_shape.csv",39,"Test_B_With_Shape","0"
"40_with_shape.csv",40,"Test_B_With_Shape","0"
"41_with_shape.csv",41,"Test_B_With_Shape","0"
"42_with_shape.csv",42,"Test_B_With_Shape","0"
"43_with_shape.csv",43,"Test_B_With_Shape","0.00157830812350945"
"44_with_shape.csv",44,"Test_B_With_Shape","0.00399287800052185"
"45_with_shape.csv",45,"Test_B_With_Shape","0.00145757079124451"
"46_with_shape.csv",46,"Test_B_With_Shape","0.00235333740711212"
"47_with_shape.csv",47,"Test_B_With_Shape","0.00930353795518065"
"48_with_shape.csv",48,"Test_B_With_Shape","0.00691700297352725"
"49_with_shape.csv",49,"Test_B_With_Shape","0.00130764488777032"
"50_with_shape.csv",50,"Test_B_With_Shape","0.00263985393645604"
"51_with_shape.csv",51,"Test_B_With_Shape","0.00222544279969898"
"52_with_shape.csv",52,"Test_B_With_Shape","0.00113157829052115"
"53_with_shape.csv",53,"Test_B_With_Shape","0.00600774747677909"
"54_with_shape.csv",54,"Test_B_With_Shape","0.010934585651783"
"55_with_shape.csv",55,"Test_B_With_Shape","0.00122003884533019"
"56_with_shape.csv",56,"Test_B_With_Shape","0.000539262234269532"
"57_with_shape.csv",57,"Test_B_With_Shape","0.00540688700787916"
"58_with_shape.csv",58,"Test_B_With_Shape","0.00342505633250235"
"59_with_shape.csv",59,"Test_B_With_Shape","0.00282881846242761"
"60_with_shape.csv",60,"Test_B_With_Shape","0.0112783207026326"
"61_with_shape.csv",61,"Test_B_With_Shape","0.00122026054343309"
"62_with_shape.csv",62,"Test_B_With_Shape","0.0132777209469166"
