0,63.53078579,510.1396738,25.7,88.4
1,89.47219104,81.6626735,13.4,84
2,83.50951226,14.29803357,12.6,90.2
3,93.70093928,42.01078836,79.6,92.4
4,76.07564985,42.24746878,64.6,93.8
5,75.46990523,37.83535222,73.7,92.3
6,84.32202191,85.92667377,43,95.7
7,91.30269214,89.13885501,87.4,96.5
8,87.36032653,72.61660874,63.9,93.6
9,80.32093337,93.83699096,65.4,97.9
10,90.33478329,71.27007252,57.1,87.2
11,88.50788855,111.1116457,89.9,93.1
12,90.58953128,36.96557712,73.3,93.6
13,96.50958204,24.54520632,76.7,98
14,96.35011317,13.51081633,45.6,96.4
15,83.68718605,43.96858192,57.7,95.5
16,78.74316688,38.46677226,69.9,93.3
17,92.303675,16.28958637,70.4,97.5
18,86.43945162,62.31799874,60.5,97.1
19,87.27625909,47.73571522,60.3,94
20,49.11862507,373.5970147,0,94.2
21,55.58542413,163.5575726,17.7,71.8
22,74.57531963,45.56407063,26,93.8
23,72.8992016,1099.566187,86.4,90.9
24,82.9287616,32.48147844,51.1,92
25,90.9889497,24.1330099,79.6,95.5
26,93.25515799,9.519647137,60,96
27,89.78835979,43.2042776,67.4,94.4
28,67.59655859,17.66060083,45.6,91.5
29,63.44907563,619.7065049,87.7,97.4
30,88.30513601,95.45547008,27.3,95.3
31,84.79508524,112.4337021,73.9,93.2
32,84.47783194,64.66292856,60.1,87.6
33,87.50874055,46.486264,83,96.5
34,53.58505478,163.6095675,32,95.4
35,41.05156228,1076.375508,75,92.9
36,80.59210526,0,25.2,88.2
37,85.99386628,88.63546962,30.8,93.2
38,80.23261695,70.70478322,35.1,95
39,97.72079772,13.08729979,78.4,92
40,73.68598391,297.0183229,49.4,91.4
41,91.72858617,116.5895224,74.1,94.6
42,40.89536055,176.5132702,28.5,97.8
43,87.33825944,168.2083579,67.4,93.3
44,73.19642938,269.1122473,33.9,89.8
45,73.83608079,78.46628129,32.2,81.1
46,69.80924798,106.3787854,30,89.2
47,92.53056009,29.60172504,73.2,93.4
48,87.92239335,23.34014256,69.8,93
49,97.534789,5.759532338,90.9,97.1
50,72.51356549,16.01417502,46.9,96
51,82.77424774,109.9139589,87.1,96.4
52,79.45809524,208.6256627,28.9,87.1
53,81.86758765,72.52792,33.1,95
54,78.34719746,27.59942561,11.7,84.2
55,97.1291866,38.19198024,83.9,94.6
56,91.45227072,18.22293328,55.8,89.8
57,68.27173508,93.59508107,37.7,95.8
58,37.86175464,220.0384538,16.4,96.3
59,76.13315697,568.1579502,42.5,94.8
60,73.576355,100.8096223,65.7,90.7
61,85.27979713,129.0687498,69.3,93.5
62,97.55316321,5.137916279,35,92.5
63,88.91466238,110.4845734,70.7,94.2
65,79.06992671,13.33395188,63.4,95.6
67,91.3422619,70.22285112,79,96.2
68,86.30882369,76.19557717,68.4,92.8
69,89.23193751,143.4958593,47,92.8
70,84.53484714,84.38716413,38.7,94.9
71,91.15269299,52.55535733,80.5,96.7
72,72.53312778,33.61447656,58.4,88.3
73,95.55673618,4.731731566,76.2,97.5
74,39.63961855,9.722215108,35.4,92.1
75,87.50831813,165.3346138,63.5,92.4
76,93.90191035,13.50471406,34.8,90.5
77,79.92322521,72.22744538,35.8,94.6
78,77.39690802,312.2982673,44.4,92.7
79,96.16510688,45.55689074,80.4,93.2
80,46.98418054,6.564938672,26.5,93.1
81,75.08792115,149.7885791,34.4,75.4
82,59.76453695,308.7711102,30.5,94
83,90.18460751,88.91999922,88.7,95
84,89.4909857,77.87064366,77.6,92.6
85,92.71738517,44.15445546,60.7,96.7
86,71.07137011,203.6044764,39.1,90.7
87,88.2497657,87.31247347,87.3,95.6
88,86.14782584,30.36779981,76.9,96.1
89,92.88229823,12.19142652,78.6,96.5
90,50.81045082,21.15234568,41.9,96.8
91,62.41463954,268.2239376,61.4,95.9
92,96.81057381,9.233688039,56.7,83.4
93,88.82586038,46.73414953,79.1,96.6
94,81.02726477,57.88247686,50.6,96.4
95,85.75939256,32.81986732,82.6,95.2
96,69.75622062,100.0206643,76.2,97.6
