"","RNA_Label","label","V2"
"0_with_shape.csv",0,"Train_B_With_Shape33","64.6519635480138"
"1_with_shape.csv",1,"Train_B_With_Shape33","64.656615266287"
"2_with_shape.csv",2,"Train_B_With_Shape33","64.649819807155"
"3_with_shape.csv",3,"Train_B_With_Shape33","64.6480004430673"
"4_with_shape.csv",4,"Train_B_With_Shape33","64.6472743125171"
"5_with_shape.csv",5,"Train_B_With_Shape33","64.6535658095976"
"6_with_shape.csv",6,"Train_B_With_Shape33","64.6472178825866"
"7_with_shape.csv",7,"Train_B_With_Shape33","64.649683627704"
"8_with_shape.csv",8,"Train_B_With_Shape33","64.6481462156112"
"9_with_shape.csv",9,"Train_B_With_Shape33","64.6493527178969"
"10_with_shape.csv",10,"Train_B_With_Shape33","64.6479660208208"
"11_with_shape.csv",11,"Train_B_With_Shape33","64.6479988877347"
"12_with_shape.csv",12,"Train_B_With_Shape33","64.6470663962697"
"13_with_shape.csv",13,"Train_B_With_Shape33","64.6546271319368"
"14_with_shape.csv",14,"Train_B_With_Shape33","64.661979258162"
"15_with_shape.csv",15,"Train_B_With_Shape33","64.6480175989366"
"16_with_shape.csv",16,"Train_B_With_Shape33","64.6478456317458"
"17_with_shape.csv",17,"Train_B_With_Shape33","64.6483978606665"
"18_with_shape.csv",18,"Train_B_With_Shape33","64.6632221807446"
"19_with_shape.csv",19,"Train_B_With_Shape33","64.6471633857856"
"20_with_shape.csv",20,"Train_B_With_Shape33","64.6471765751355"
"21_with_shape.csv",21,"Train_B_With_Shape33","64.6500201959858"
"22_with_shape.csv",22,"Train_B_With_Shape33","64.6525638985462"
"23_with_shape.csv",23,"Train_B_With_Shape33","64.6501759942716"
"24_with_shape.csv",24,"Train_B_With_Shape33","64.6479527779314"
"25_with_shape.csv",25,"Train_B_With_Shape33","64.6471628254157"
"26_with_shape.csv",26,"Train_B_With_Shape33","64.6510393890882"
"27_with_shape.csv",27,"Train_B_With_Shape33","64.6473665063543"
"28_with_shape.csv",28,"Train_B_With_Shape33","64.6466581840046"
"29_with_shape.csv",29,"Train_B_With_Shape33","64.6465883368221"
"30_with_shape.csv",30,"Train_B_With_Shape33","64.6616279006193"
"31_with_shape.csv",31,"Train_B_With_Shape33","64.6467376029015"
"32_with_shape.csv",32,"Train_B_With_Shape33","64.6512792547608"
"33_with_shape.csv",33,"Train_B_With_Shape33","64.6517243462592"
"34_with_shape.csv",34,"Train_B_With_Shape33","64.6528557304112"
"35_with_shape.csv",35,"Train_B_With_Shape33","64.6483134461443"
"36_with_shape.csv",36,"Train_B_With_Shape33","64.6485938828081"
"37_with_shape.csv",37,"Train_B_With_Shape33","64.6558433899887"
"38_with_shape.csv",38,"Train_B_With_Shape33","64.648190563176"
"39_with_shape.csv",39,"Train_B_With_Shape33","64.6515481454775"
"40_with_shape.csv",40,"Train_B_With_Shape33","64.6681417873799"
"41_with_shape.csv",41,"Train_B_With_Shape33","64.674510187828"
"42_with_shape.csv",42,"Train_B_With_Shape33","64.6887115740654"
"43_with_shape.csv",43,"Train_B_With_Shape33","64.7292998036623"
"44_with_shape.csv",44,"Train_B_With_Shape33","64.6743249539009"
"45_with_shape.csv",45,"Train_B_With_Shape33","64.6743249539009"
"46_with_shape.csv",46,"Train_B_With_Shape33","64.6623906537509"
"47_with_shape.csv",47,"Train_B_With_Shape33","64.7057805718085"
"48_with_shape.csv",48,"Train_B_With_Shape33","64.7257181195942"
"49_with_shape.csv",49,"Train_B_With_Shape33","64.6720717369053"
"50_with_shape.csv",50,"Train_B_With_Shape33","64.7257181195942"
"51_with_shape.csv",51,"Train_B_With_Shape33","64.6501493925374"
"52_with_shape.csv",52,"Train_B_With_Shape33","64.6501493925374"
"53_with_shape.csv",53,"Train_B_With_Shape33","64.6500242515407"
"54_with_shape.csv",54,"Train_B_With_Shape33","64.6499416468003"
"55_with_shape.csv",55,"Train_B_With_Shape33","64.6499840836429"
"56_with_shape.csv",56,"Train_B_With_Shape33","65.3243123315874"
"57_with_shape.csv",57,"Train_B_With_Shape33","64.6621312170145"
"58_with_shape.csv",58,"Train_B_With_Shape33","64.683026204229"
"59_with_shape.csv",59,"Train_B_With_Shape33","64.6624771206885"
"60_with_shape.csv",60,"Train_B_With_Shape33","64.6618652174347"
"61_with_shape.csv",61,"Train_B_With_Shape33","64.661929476568"
"62_with_shape.csv",62,"Train_B_With_Shape33","64.6663168699377"
"63_with_shape.csv",63,"Train_B_With_Shape33","64.658531241759"
"64_with_shape.csv",64,"Train_B_With_Shape33","64.6565474084275"
"65_with_shape.csv",65,"Train_B_With_Shape33","64.6486919051672"
"66_with_shape.csv",66,"Train_B_With_Shape33","64.6572396636636"
"67_with_shape.csv",67,"Train_B_With_Shape33","64.755259688587"
"68_with_shape.csv",68,"Train_B_With_Shape33","64.6558181286739"
"69_with_shape.csv",69,"Train_B_With_Shape33","64.6799672066687"
"70_with_shape.csv",70,"Train_B_With_Shape33","64.6665429542682"
"71_with_shape.csv",71,"Train_B_With_Shape33","64.6533164470927"
"72_with_shape.csv",72,"Train_B_With_Shape33","64.7426602949163"
"73_with_shape.csv",73,"Train_B_With_Shape33","64.668895330224"
"74_with_shape.csv",74,"Train_B_With_Shape33","64.6557809360508"
"75_with_shape.csv",75,"Train_B_With_Shape33","64.7795207286892"
"76_with_shape.csv",76,"Train_B_With_Shape33","64.7023417424522"
"77_with_shape.csv",77,"Train_B_With_Shape33","64.7218324988383"
"78_with_shape.csv",78,"Train_B_With_Shape33","64.7299136647463"
"79_with_shape.csv",79,"Train_B_With_Shape33","64.6920266499792"
"80_with_shape.csv",80,"Train_B_With_Shape33","64.7194682749833"
"81_with_shape.csv",81,"Train_B_With_Shape33","64.6468496302901"
"82_with_shape.csv",82,"Train_B_With_Shape33","64.6466457091818"
"83_with_shape.csv",83,"Train_B_With_Shape33","64.6487513674243"
"84_with_shape.csv",84,"Train_B_With_Shape33","64.6545333797261"
"85_with_shape.csv",85,"Train_B_With_Shape33","64.6468657190357"
"86_with_shape.csv",86,"Train_B_With_Shape33","64.6541763116293"
"87_with_shape.csv",87,"Train_B_With_Shape33","64.6470694792671"
"88_with_shape.csv",88,"Train_B_With_Shape33","64.6468350229906"
"89_with_shape.csv",89,"Train_B_With_Shape33","64.64809272888"
"90_with_shape.csv",90,"Train_B_With_Shape33","64.6516304653291"
"91_with_shape.csv",91,"Train_B_With_Shape33","64.6578662440738"
"92_with_shape.csv",92,"Train_B_With_Shape33","64.661060334641"
"93_with_shape.csv",93,"Train_B_With_Shape33","64.6667873029917"
"94_with_shape.csv",94,"Train_B_With_Shape33","64.6605367179053"
"95_with_shape.csv",95,"Train_B_With_Shape33","64.6554754183756"
